,Unnamed..0,Time,Type.of.Implant,Stim.Target,Project,File.Name,Outcome,Premature_or_not,Omission_or_not,Accuracy,Animal,Stim,Protocol,Date,Actual.Nosepoke,Trial.Number,Reaction.Time,Session.Number,Omission_binary,Premature_binary
7766,67,883.547,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP1,68,0.35401392,14,0,0
7767,68,895.608,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP5,69,0.299374342,14,0,0
7768,69,908.109,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP3,70,0.287008524,14,0,0
7769,70,919.975,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,off,5CSRTT Day 5,3/2/2023,NP2,71,0.700012445,14,0,0
7770,71,940.878,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Omission,Not_premature,Omission,Omission,FC35,off,5CSRTT Day 5,3/2/2023,,72,,14,1,0
7771,72,953.498,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP5,73,0.310005665,14,0,0
7772,73,965.536,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP4,74,0.526016235,14,0,0
7773,74,978.105,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP2,75,0.457008123,14,0,0
7774,75,991.122,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP5,76,0.689012051,14,0,0
7775,76,1004.698,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,off,5CSRTT Day 5,3/2/2023,NP1,77,1.069532633,14,0,0
7776,77,1015.665,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP1,78,0.900373459,14,0,0
7777,78,1027.371,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP3,79,0.467008829,14,0,0
7778,79,1041.448,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP2,80,0.78601861,14,0,0
7779,80,1053.711,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,off,5CSRTT Day 5,3/2/2023,NP3,81,0.579019785,14,0,0
7780,81,1072.083,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Omission,Not_premature,Omission,Omission,FC35,off,5CSRTT Day 5,3/2/2023,,82,,14,1,0
7781,82,1094.444,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Omission,Not_premature,Omission,Omission,FC35,off,5CSRTT Day 5,3/2/2023,,83,,14,1,0
7782,83,1108.825,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP3,84,0.686019659,14,0,0
7783,84,1121.528,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP5,85,0.20100379,14,0,0
7784,85,1132.921,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP4,86,0.544028759,14,0,0
7785,86,1144.89,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP1,87,0.534104109,14,0,0
7786,87,1157.439,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,off,5CSRTT Day 5,3/2/2023,NP1,88,0.758020878,14,0,0
7787,88,1171.938,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP5,89,0.659011602,14,0,0
7788,89,1182.466,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP3,90,0.501009464,14,0,0
7789,90,1193.677,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP3,91,0.912016392,14,0,0
7790,91,1208.3,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP4,92,0.353006363,14,0,0
7791,92,1221.2,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP1,93,0.655011654,14,0,0
7792,93,1232.87,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP5,94,0.26200366,14,0,0
7793,94,1246.788,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP2,95,0.780085325,14,0,0
7794,95,1258.644,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,off,5CSRTT Day 5,3/2/2023,NP4,96,0.789101362,14,0,0
7795,96,1274.93,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Omission,Not_premature,Omission,Omission,FC35,off,5CSRTT Day 5,3/2/2023,,97,,14,1,0
7796,97,1294.235,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Omission,Not_premature,Omission,Omission,FC35,off,5CSRTT Day 5,3/2/2023,,98,,14,1,0
7797,98,1310.792,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP4,99,0.404007196,14,0,0
7798,99,1325.956,Electrode,Mid-Striatum,5c,03-02-2023\1677775365575.csv,Reward,Not_premature,Not_omission,Reward,FC35,off,5CSRTT Day 5,3/2/2023,NP5,100,0.322005749,14,0,0
7799,0,6.181,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,1,0.486109495,15,0,0
7800,1,18.217,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP5,2,0.40901351,15,0,0
7801,2,31.474,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP4,3,0.602534056,15,0,0
7802,3,42.121,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,4,0.540017605,15,0,0
7803,4,52.982,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,5,,15,0,1
7804,5,71.703,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,6,0.230007648,15,0,0
7805,6,83.143,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,7,0.595024586,15,0,0
7806,7,99.222,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,8,,15,0,1
7807,8,112.686,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,9,,15,0,1
7808,9,131.891,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,10,,15,1,0
7809,10,150.16,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,11,,15,1,0
7810,11,165.902,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,on,5CSRTT Day 1,3/3/2023,NP1,12,0.649220467,15,0,0
7811,12,181.975,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,13,,15,1,0
7812,13,197.725,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP1,14,0.420484304,15,0,0
7813,14,208.786,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,15,0.465017796,15,0,0
7814,15,225.858,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,16,,15,1,0
7815,16,237.23,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,17,0.535024881,15,0,0
7816,17,251.147,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP5,18,0.602095366,15,0,0
7817,18,266.854,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,19,0.732023716,15,0,0
7818,19,286.518,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,20,,15,1,0
7819,20,298.361,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,21,0.532017231,15,0,0
7820,21,314.625,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,22,,15,1,0
7821,22,336.1,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,23,,15,1,0
7822,23,347.026,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP5,24,0.470156908,15,0,0
7823,24,358.908,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,25,0.43811965,15,0,0
7824,25,371.815,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,26,0.315016031,15,0,0
7825,26,388.733,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,27,0.644027472,15,0,0
7826,27,401.079,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP5,28,0.694030523,15,0,0
7827,28,411.924,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,29,0.300017834,15,0,0
7828,29,426.447,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,on,5CSRTT Day 1,3/3/2023,NP2,30,0.655034304,15,0,0
7829,30,438.435,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP4,31,0.646020412,15,0,0
7830,31,449.463,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,32,0.584019184,15,0,0
7831,32,461.364,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,33,0.46901536,15,0,0
7832,33,476.901,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,34,,15,1,0
7833,34,493.203,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,35,,15,1,0
7834,35,510.679,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,36,0.372012138,15,0,0
7835,36,523.092,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP4,37,0.417013168,15,0,0
7836,37,534.469,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP1,38,0.404020786,15,0,0
7837,38,545.935,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,39,0.47534585,15,0,0
7838,39,558.457,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP5,40,0.351011276,15,0,0
7839,40,578.329,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,41,,15,1,0
7840,41,590.506,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP1,42,0.622027159,15,0,0
7841,42,600.894,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,43,,15,0,1
7842,43,612.981,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,44,0.399012566,15,0,0
7843,44,623.799,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP5,45,0.706022978,15,0,0
7844,45,634.591,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,46,,15,0,1
7845,46,645.143,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,47,0.36001873,15,0,0
7846,47,663.099,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,48,,15,1,0
7847,48,679.689,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,49,,15,1,0
7848,49,692.183,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP5,50,0.23600769,15,0,0
7849,50,701.849,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,51,,15,0,1
7850,51,717.613,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,52,,15,1,0
7851,52,728.696,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP5,53,0.625019789,15,0,0
7852,53,746.651,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,54,,15,1,0
7853,54,763.621,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,on,5CSRTT Day 1,3/3/2023,NP5,55,0.625019789,15,0,0
7854,55,779.741,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,56,,15,1,0
7855,56,795.489,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,57,,15,1,0
7856,57,811.735,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,58,,15,1,0
7857,58,828.223,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,59,,15,1,0
7858,59,847.305,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,60,,15,1,0
7859,60,859.198,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,61,0.307007074,15,0,0
7860,61,870.236,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP1,62,0.690018654,15,0,0
7861,62,886.419,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,63,,15,1,0
7862,63,902.778,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,64,,15,1,0
7863,64,913.432,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,65,0.462525606,15,0,0
7864,65,925.345,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,on,5CSRTT Day 1,3/3/2023,NP1,66,0.777854919,15,0,0
7865,66,942.084,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,67,,15,1,0
7866,67,953.088,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,68,0.33801055,15,0,0
7867,68,967.895,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP4,69,0.692373037,15,0,0
7868,69,980.126,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP1,70,0.741023779,15,0,0
7869,70,991.136,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,71,0.198004484,15,0,0
7870,71,1005.058,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,72,0.585016727,15,0,0
7871,72,1017.433,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,73,,15,0,1
7872,73,1029.796,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP4,74,0.34100771,15,0,0
7873,74,1041.457,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP1,75,0.703022242,15,0,0
7874,75,1052.44,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,76,,15,0,1
7875,76,1066.023,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,77,0.235013247,15,0,0
7876,77,1077.225,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,78,0.432017565,15,0,0
7877,78,1094.29,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,79,,15,1,0
7878,79,1108.77,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP1,80,0.408009291,15,0,0
7879,80,1120.335,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,81,0.705708027,15,0,0
7880,81,1131.492,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,on,5CSRTT Day 1,3/3/2023,NP5,82,0.36301589,15,0,0
7881,82,1142.747,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,83,0.310007095,15,0,0
7882,83,1152.206,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,84,,15,0,1
7883,84,1164.762,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,on,5CSRTT Day 1,3/3/2023,NP5,85,0.433009863,15,0,0
7884,85,1175.827,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP4,86,0.596013784,15,0,0
7885,86,1184.817,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,87,,15,0,1
7886,87,1201.379,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,88,,15,1,0
7887,88,1217.437,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,89,,15,1,0
7888,89,1246.266,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP3,90,0.784024239,15,0,0
7889,90,1261.92,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,91,,15,1,0
7890,91,1274.676,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP5,92,0.350008011,15,0,0
7891,92,1286.418,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,93,,15,0,1
7892,93,1302.726,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,94,,15,1,0
7893,94,1321.354,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,95,,15,1,0
7894,95,1331.982,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Premature,Premature,Not_omission,Premature,FC35,on,5CSRTT Day 1,3/3/2023,,96,,15,0,1
7895,96,1348.002,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Omission,Not_premature,Omission,Omission,FC35,on,5CSRTT Day 1,3/3/2023,,97,,15,1,0
7896,97,1360.263,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP2,98,0.476010799,15,0,0
7897,98,1371.483,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP4,99,0.231005192,15,0,0
7898,99,1382.611,Electrode,Mid-Striatum,5c,03-03-2023\1677867602460.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 1,3/3/2023,NP1,100,0.2870121,15,0,0
7899,0,9.472,Electrode,Mid-Striatum,5c,03-07-2023\1678214916440.csv,Incorrect Response,Not_premature,Not_omission,Error,FC35,on,5CSRTT Day 2,3/7/2023,NP5,1,1.551454544,16,0,0
7900,1,21.196,Electrode,Mid-Striatum,5c,03-07-2023\1678214916440.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 2,3/7/2023,NP1,2,0.448004484,16,0,0
7901,2,34.357,Electrode,Mid-Striatum,5c,03-07-2023\1678214916440.csv,Reward,Not_premature,Not_omission,Reward,FC35,on,5CSRTT Day 2,3/7/2023,NP4,3,0.275011539,16,0,0
